,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
115,COOFANDY Men's Henley Shirts Short Sleeve Casual Basic Tee Summer Button Henley Soild T Shirts,"INR 2,263.76","INR 2,096.01",4.5,312,https://m.media-amazon.com/images/I/71YDiWqJZRL._AC_UL320_.jpg
221,"Bali Women's Underwire, One Smooth U Ultra Light T-shirt, Convertible Bra","INR 4,025.95","INR 2,390.41",4.3,"38,518",https://m.media-amazon.com/images/I/81Eq7pHITvL._AC_UL320_.jpg
74,SUUKSESS Women Double Lined Fitted Basic Tee Crew Neck Short Sleeve Y2K Crop Top,"INR 3,187.21","INR 2,428.15",4.5,684,https://m.media-amazon.com/images/I/61rf0hcYBQL._AC_UL320_.jpg
215,Realtree Men's 2 Pack Long Sleeve Performance Tees,"INR 2,767.00","INR 2,431.51",4.6,435,https://m.media-amazon.com/images/I/9113nU4AS3L._AC_UL320_.jpg
49,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,"INR 2,934.75","INR 2,515.38",4.3,"3,948",https://m.media-amazon.com/images/I/81-q3PxksoL._AC_UL320_.jpg
66,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,"INR 2,934.75","INR 2,515.38",4.3,"3,948",https://m.media-amazon.com/images/I/81-q3PxksoL._AC_UL320_.jpg
203,COOFANDY Men's Cotton Linen Henley Shirt Long Sleeve Hippie Casual Beach T Shirts,"INR 2,934.75","INR 2,515.38",4.2,"28,361",https://m.media-amazon.com/images/I/615Cby-DciL._AC_UL320_.jpg
9,Lucky Brand Mens Venice Burnout Notch Neck Tee,"INR 2,893.65","INR 2,581.64",4.5,"9,118",https://m.media-amazon.com/images/I/91DvRI0XoAL._AC_UL320_.jpg
241,Calvin Klein Men's Cotton Classics 3-Pack Undershirts,"INR 3,858.20","INR 2,801.39",4.4,"2,124",https://m.media-amazon.com/images/I/51osVbRN6lL._AC_UL320_.jpg
13,Lucky Brand Mens Venice Burnout Vee Neck Tee,"INR 2,474.28",INR 556.08,4.5,"5,200",https://m.media-amazon.com/images/I/91CAbq2a-+L._AC_UL320_.jpg
136,"Hanes Originals Tri-Blend, Curved-Hem Tee, Classic Crewneck T-Shirt for Women, Plus","INR 1,425.86",INR 587.12,4.1,746,https://m.media-amazon.com/images/I/71tofqwTDyL._AC_UL320_.jpg
173,"Hanes Originals Tri-Blend, Curved-Hem Tee, Classic Crewneck T-Shirt for Women, Plus","INR 1,425.86",INR 587.12,4.1,746,https://m.media-amazon.com/images/I/71tofqwTDyL._AC_UL320_.jpg
95,"Hanes Womens Originals Long-Sleeve T-Shirt, Tri-Blend Lightweight Jersey Tee, Curved Hem, Available In Plus","INR 1,425.86",INR 587.12,4.0,46,https://m.media-amazon.com/images/I/71f4Q-Sah5L._AC_UL320_.jpg
135,"Hanes Womens Originals Long-Sleeve T-Shirt, Tri-Blend Lightweight Jersey Tee, Curved Hem, Available In Plus","INR 1,425.86",INR 587.12,4.0,46,https://m.media-amazon.com/images/I/71f4Q-Sah5L._AC_UL320_.jpg
