,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
94,BALEAF Women's Sun Shirts UPF 50+ Long Sleeve Hiking Tops Lightweight Quick Dry UV Protection Outdoor Clothing,"INR 1,677.48","INR 1,173.98",4.5 out of 5 stars,"1,545",https://m.media-amazon.com/images/I/61VTqynatAL._AC_UL320_.jpg
95,Amazon Essentials Men's Short-Sleeve Chambray Shirt,No MRP found,"INR 1,434.96",4.4 out of 5 stars,"7,226",https://m.media-amazon.com/images/I/81MJ-Yg37vS._AC_UL320_.jpg
96,Dickies Men's Short-Sleeve Work Shirt,"INR 2,097.06","INR 1,528.95",4.6 out of 5 stars,"26,292",https://m.media-amazon.com/images/I/61TenMxAr6S._AC_UL320_.jpg
97,BALEAF Women's UPF 50+ Sun Shirts Long Sleeve UV Protection Rash Guard Lightweight Quick Dry SPF Hiking Tops Outdoor,No MRP found,"INR 1,677.48",4.5 out of 5 stars,"24,409",https://m.media-amazon.com/images/I/61lUizj7gxL._AC_UL320_.jpg
98,Wrangler Women's Short Sleeve V-Neck Sleepshirt,"INR 1,677.48",INR 881.12,4.9 out of 5 stars,27,https://m.media-amazon.com/images/I/61fA1mfi8-L._AC_UL320_.jpg
99,COOFANDY Men's Casual Dress Shirt Long Sleeve Casual Shirt for Men Button Down Office Shirt,"INR 1,677.48","INR 1,257.90",4.0 out of 5 stars,"2,121",https://m.media-amazon.com/images/I/719tqN6mshL._AC_UL320_.jpg
100,AEROPOSTALE Women's Aero Solid A87 Polo,"INR 1,006.99",INR 805.59,4.0 out of 5 stars,51,https://m.media-amazon.com/images/I/71oq9EeIdHL._AC_UL320_.jpg
101,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
102,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
103,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
104,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
